T E X A S  E D U C A T I O N  A G E N C Y,,,,,,,
,,,,,,,
PEIMS Student Enrollment Data for 2020-2021,,,,,,,
,,,,,,,
YEAR,REGION,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,CHARTER STATUS,GENDER,ENROLLMENT
2020-2021,11,HOOD COUNTY,111801,LAKE GRANBURY ACADEMY CHARTER SCHO,OPEN ENROLLMENT CHARTER,Female,17
2020-2021,11,HOOD COUNTY,111801,LAKE GRANBURY ACADEMY CHARTER SCHO,OPEN ENROLLMENT CHARTER,Male,54
2020-2021,13,TRAVIS COUNTY,227913,LAKE TRAVIS ISD,TRADITIONAL ISD/CSD,Female,5266
2020-2021,13,TRAVIS COUNTY,227913,LAKE TRAVIS ISD,TRADITIONAL ISD/CSD,Male,5735
2020-2021,11,TARRANT COUNTY,220910,LAKE WORTH ISD,TRADITIONAL ISD/CSD,Female,1641
2020-2021,11,TARRANT COUNTY,220910,LAKE WORTH ISD,TRADITIONAL ISD/CSD,Male,1670
2020-2021,04,FORT BEND COUNTY,079901,LAMAR CISD,TRADITIONAL ISD/CSD,Female,17762
2020-2021,04,FORT BEND COUNTY,079901,LAMAR CISD,TRADITIONAL ISD/CSD,Male,18757
2020-2021,17,DAWSON COUNTY,058906,LAMESA ISD,TRADITIONAL ISD/CSD,Female,834
2020-2021,17,DAWSON COUNTY,058906,LAMESA ISD,TRADITIONAL ISD/CSD,Male,895
2020-2021,12,LAMPASAS COUNTY,141901,LAMPASAS ISD,TRADITIONAL ISD/CSD,Female,1711
2020-2021,12,LAMPASAS COUNTY,141901,LAMPASAS ISD,TRADITIONAL ISD/CSD,Male,1705
2020-2021,10,DALLAS COUNTY,057913,LANCASTER ISD,TRADITIONAL ISD/CSD,Female,3493
2020-2021,10,DALLAS COUNTY,057913,LANCASTER ISD,TRADITIONAL ISD/CSD,Male,3683
2020-2021,07,RUSK COUNTY,201903,LANEVILLE ISD,TRADITIONAL ISD/CSD,Female,75
2020-2021,07,RUSK COUNTY,201903,LANEVILLE ISD,TRADITIONAL ISD/CSD,Male,88
2020-2021,07,HENDERSON COUNTY,107910,LAPOYNOR ISD,TRADITIONAL ISD/CSD,Female,233
2020-2021,07,HENDERSON COUNTY,107910,LAPOYNOR ISD,TRADITIONAL ISD/CSD,Male,241
2020-2021,01,WEBB COUNTY,240901,LAREDO ISD,TRADITIONAL ISD/CSD,Female,10907
2020-2021,01,WEBB COUNTY,240901,LAREDO ISD,TRADITIONAL ISD/CSD,Male,11134
2020-2021,01,WILLACY COUNTY,245901,LASARA ISD,TRADITIONAL ISD/CSD,Female,163
2020-2021,01,WILLACY COUNTY,245901,LASARA ISD,TRADITIONAL ISD/CSD,Male,150
2020-2021,06,HOUSTON COUNTY,113905,LATEXO ISD,TRADITIONAL ISD/CSD,Female,240
2020-2021,06,HOUSTON COUNTY,113905,LATEXO ISD,TRADITIONAL ISD/CSD,Male,224
2020-2021,16,PARMER COUNTY,185904,LAZBUDDIE ISD,TRADITIONAL ISD/CSD,Female,97
2020-2021,16,PARMER COUNTY,185904,LAZBUDDIE ISD,TRADITIONAL ISD/CSD,Male,85
2020-2021,10,DENTON COUNTY,061804,LEADERSHIP PREP SCHOOL,OPEN ENROLLMENT CHARTER,Female,681
2020-2021,10,DENTON COUNTY,061804,LEADERSHIP PREP SCHOOL,OPEN ENROLLMENT CHARTER,Male,666
2020-2021,20,REAL COUNTY,193902,LEAKEY ISD,TRADITIONAL ISD/CSD,Female,131
2020-2021,20,REAL COUNTY,193902,LEAKEY ISD,TRADITIONAL ISD/CSD,Male,155
2020-2021,13,WILLIAMSON COUNTY,246913,LEANDER ISD,TRADITIONAL ISD/CSD,Female,19622
2020-2021,13,WILLIAMSON COUNTY,246913,LEANDER ISD,TRADITIONAL ISD/CSD,Male,20733
2020-2021,08,BOWIE COUNTY,019914,LEARY ISD,TRADITIONAL ISD/CSD,Female,52
2020-2021,08,BOWIE COUNTY,019914,LEARY ISD,TRADITIONAL ISD/CSD,Male,51
2020-2021,16,GRAY COUNTY,090902,LEFORS ISD,TRADITIONAL ISD/CSD,Female,81
2020-2021,16,GRAY COUNTY,090902,LEFORS ISD,TRADITIONAL ISD/CSD,Male,88
2020-2021,10,DALLAS COUNTY,057846,LEGACY PREPARATORY,OPEN ENROLLMENT CHARTER,Female,717
2020-2021,10,DALLAS COUNTY,057846,LEGACY PREPARATORY,OPEN ENROLLMENT CHARTER,Male,796
2020-2021,04,HARRIS COUNTY,101874,LEGACY SCHOOL OF SPORT SCIENCES,OPEN ENROLLMENT CHARTER,Female,118
2020-2021,04,HARRIS COUNTY,101874,LEGACY SCHOOL OF SPORT SCIENCES,OPEN ENROLLMENT CHARTER,Male,274
2020-2021,06,POLK COUNTY,187906,LEGGETT ISD,TRADITIONAL ISD/CSD,Female,97
2020-2021,06,POLK COUNTY,187906,LEGGETT ISD,TRADITIONAL ISD/CSD,Male,107
2020-2021,06,LEON COUNTY,145911,LEON ISD,TRADITIONAL ISD/CSD,Female,362
2020-2021,06,LEON COUNTY,145911,LEON ISD,TRADITIONAL ISD/CSD,Male,373
2020-2021,10,FANNIN COUNTY,074909,LEONARD ISD,TRADITIONAL ISD/CSD,Female,390
2020-2021,10,FANNIN COUNTY,074909,LEONARD ISD,TRADITIONAL ISD/CSD,Male,441
2020-2021,17,HOCKLEY COUNTY,110902,LEVELLAND ISD,TRADITIONAL ISD/CSD,Female,1336
2020-2021,17,HOCKLEY COUNTY,110902,LEVELLAND ISD,TRADITIONAL ISD/CSD,Male,1463
2020-2021,07,RUSK COUNTY,201904,LEVERETTS CHAPEL ISD,TRADITIONAL ISD/CSD,Female,113
2020-2021,07,RUSK COUNTY,201904,LEVERETTS CHAPEL ISD,TRADITIONAL ISD/CSD,Male,124
2020-2021,11,DENTON COUNTY,061902,LEWISVILLE ISD,TRADITIONAL ISD/CSD,Female,24156
2020-2021,11,DENTON COUNTY,061902,LEWISVILLE ISD,TRADITIONAL ISD/CSD,Male,25205
2020-2021,13,LEE COUNTY,144902,LEXINGTON ISD,TRADITIONAL ISD/CSD,Female,536
2020-2021,13,LEE COUNTY,144902,LEXINGTON ISD,TRADITIONAL ISD/CSD,Male,523
2020-2021,13,WILLIAMSON COUNTY,246908,LIBERTY HILL ISD,TRADITIONAL ISD/CSD,Female,2710
2020-2021,13,WILLIAMSON COUNTY,246908,LIBERTY HILL ISD,TRADITIONAL ISD/CSD,Male,2829
2020-2021,05,LIBERTY COUNTY,146906,LIBERTY ISD,TRADITIONAL ISD/CSD,Female,1073
2020-2021,05,LIBERTY COUNTY,146906,LIBERTY ISD,TRADITIONAL ISD/CSD,Male,1154
2020-2021,08,BOWIE COUNTY,019908,LIBERTY-EYLAU ISD,TRADITIONAL ISD/CSD,Female,1113
2020-2021,08,BOWIE COUNTY,019908,LIBERTY-EYLAU ISD,TRADITIONAL ISD/CSD,Male,1169
2020-2021,10,DALLAS COUNTY,057807,LIFE SCHOOL,OPEN ENROLLMENT CHARTER,Female,2820
2020-2021,10,DALLAS COUNTY,057807,LIFE SCHOOL,OPEN ENROLLMENT CHARTER,Male,2727
2020-2021,20,BEXAR COUNTY,015825,LIGHTHOUSE PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Female,161
2020-2021,20,BEXAR COUNTY,015825,LIGHTHOUSE PUBLIC SCHOOLS,OPEN ENROLLMENT CHARTER,Male,162
2020-2021,07,SMITH COUNTY,212903,LINDALE ISD,TRADITIONAL ISD/CSD,Female,2039
2020-2021,07,SMITH COUNTY,212903,LINDALE ISD,TRADITIONAL ISD/CSD,Male,2109
2020-2021,08,CASS COUNTY,034905,LINDEN-KILDARE CISD,TRADITIONAL ISD/CSD,Female,311
2020-2021,08,CASS COUNTY,034905,LINDEN-KILDARE CISD,TRADITIONAL ISD/CSD,Male,315
2020-2021,11,COOKE COUNTY,049907,LINDSAY ISD,TRADITIONAL ISD/CSD,Female,239
2020-2021,11,COOKE COUNTY,049907,LINDSAY ISD,TRADITIONAL ISD/CSD,Male,250
2020-2021,11,ERATH COUNTY,072909,LINGLEVILLE ISD,TRADITIONAL ISD/CSD,Female,129
2020-2021,11,ERATH COUNTY,072909,LINGLEVILLE ISD,TRADITIONAL ISD/CSD,Male,149
2020-2021,11,HOOD COUNTY,111902,LIPAN ISD,TRADITIONAL ISD/CSD,Female,204
2020-2021,11,HOOD COUNTY,111902,LIPAN ISD,TRADITIONAL ISD/CSD,Male,209
2020-2021,05,ORANGE COUNTY,181908,LITTLE CYPRESS-MAURICEVILLE CISD,TRADITIONAL ISD/CSD,Female,1521
2020-2021,05,ORANGE COUNTY,181908,LITTLE CYPRESS-MAURICEVILLE CISD,TRADITIONAL ISD/CSD,Male,1673
2020-2021,11,DENTON COUNTY,061914,LITTLE ELM ISD,TRADITIONAL ISD/CSD,Female,3937
2020-2021,11,DENTON COUNTY,061914,LITTLE ELM ISD,TRADITIONAL ISD/CSD,Male,4171
2020-2021,17,LAMB COUNTY,140904,LITTLEFIELD ISD,TRADITIONAL ISD/CSD,Female,619
2020-2021,17,LAMB COUNTY,140904,LITTLEFIELD ISD,TRADITIONAL ISD/CSD,Male,649
2020-2021,06,POLK COUNTY,187907,LIVINGSTON ISD,TRADITIONAL ISD/CSD,Female,1812
2020-2021,06,POLK COUNTY,187907,LIVINGSTON ISD,TRADITIONAL ISD/CSD,Male,1992
2020-2021,13,LLANO COUNTY,150901,LLANO ISD,TRADITIONAL ISD/CSD,Female,840
2020-2021,13,LLANO COUNTY,150901,LLANO ISD,TRADITIONAL ISD/CSD,Male,891
2020-2021,13,CALDWELL COUNTY,028902,LOCKHART ISD,TRADITIONAL ISD/CSD,Female,3021
2020-2021,13,CALDWELL COUNTY,028902,LOCKHART ISD,TRADITIONAL ISD/CSD,Male,3022
2020-2021,17,FLOYD COUNTY,077902,LOCKNEY ISD,TRADITIONAL ISD/CSD,Female,227
2020-2021,17,FLOYD COUNTY,077902,LOCKNEY ISD,TRADITIONAL ISD/CSD,Male,229
2020-2021,15,MCCULLOCH COUNTY,160905,LOHN ISD,TRADITIONAL ISD/CSD,Female,53
2020-2021,15,MCCULLOCH COUNTY,160905,LOHN ISD,TRADITIONAL ISD/CSD,Male,49
2020-2021,12,LAMPASAS COUNTY,141902,LOMETA ISD,TRADITIONAL ISD/CSD,Female,150
2020-2021,12,LAMPASAS COUNTY,141902,LOMETA ISD,TRADITIONAL ISD/CSD,Male,166
2020-2021,02,NUECES COUNTY,178906,LONDON ISD,TRADITIONAL ISD/CSD,Female,651
2020-2021,02,NUECES COUNTY,178906,LONDON ISD,TRADITIONAL ISD/CSD,Male,629
2020-2021,10,HUNT COUNTY,116906,LONE OAK ISD,TRADITIONAL ISD/CSD,Female,455
2020-2021,10,HUNT COUNTY,116906,LONE OAK ISD,TRADITIONAL ISD/CSD,Male,512
2020-2021,10,COLLIN COUNTY,043802,LONE STAR LANGUAGE ACADEMY,OPEN ENROLLMENT CHARTER,Female,107
2020-2021,10,COLLIN COUNTY,043802,LONE STAR LANGUAGE ACADEMY,OPEN ENROLLMENT CHARTER,Male,99
2020-2021,07,GREGG COUNTY,092903,LONGVIEW ISD,TRADITIONAL ISD/CSD,Female,3981
2020-2021,07,GREGG COUNTY,092903,LONGVIEW ISD,TRADITIONAL ISD/CSD,Male,4273
2020-2021,17,GAINES COUNTY,083902,LOOP ISD,TRADITIONAL ISD/CSD,Female,66
2020-2021,17,GAINES COUNTY,083902,LOOP ISD,TRADITIONAL ISD/CSD,Male,80
2020-2021,14,MITCHELL COUNTY,168902,LORAINE ISD,TRADITIONAL ISD/CSD,Female,62
2020-2021,14,MITCHELL COUNTY,168902,LORAINE ISD,TRADITIONAL ISD/CSD,Male,81
2020-2021,12,MCLENNAN COUNTY,161907,LORENA ISD,TRADITIONAL ISD/CSD,Female,863
2020-2021,12,MCLENNAN COUNTY,161907,LORENA ISD,TRADITIONAL ISD/CSD,Male,878
2020-2021,17,CROSBY COUNTY,054902,LORENZO ISD,TRADITIONAL ISD/CSD,Female,115
2020-2021,17,CROSBY COUNTY,054902,LORENZO ISD,TRADITIONAL ISD/CSD,Male,114
2020-2021,01,CAMERON COUNTY,031906,LOS FRESNOS CISD,TRADITIONAL ISD/CSD,Female,5096
2020-2021,01,CAMERON COUNTY,031906,LOS FRESNOS CISD,TRADITIONAL ISD/CSD,Male,5433
2020-2021,03,WHARTON COUNTY,241906,LOUISE ISD,TRADITIONAL ISD/CSD,Female,244
2020-2021,03,WHARTON COUNTY,241906,LOUISE ISD,TRADITIONAL ISD/CSD,Male,249
2020-2021,10,COLLIN COUNTY,043919,LOVEJOY ISD,TRADITIONAL ISD/CSD,Female,2005
2020-2021,10,COLLIN COUNTY,043919,LOVEJOY ISD,TRADITIONAL ISD/CSD,Male,2201
2020-2021,06,HOUSTON COUNTY,113903,LOVELADY ISD,TRADITIONAL ISD/CSD,Female,246
2020-2021,06,HOUSTON COUNTY,113903,LOVELADY ISD,TRADITIONAL ISD/CSD,Male,266
2020-2021,17,LUBBOCK COUNTY,152901,LUBBOCK ISD,TRADITIONAL ISD/CSD,Female,12949
2020-2021,17,LUBBOCK COUNTY,152901,LUBBOCK ISD,TRADITIONAL ISD/CSD,Male,13502
2020-2021,17,LUBBOCK COUNTY,152906,LUBBOCK-COOPER ISD,TRADITIONAL ISD/CSD,Female,3536
2020-2021,17,LUBBOCK COUNTY,152906,LUBBOCK-COOPER ISD,TRADITIONAL ISD/CSD,Male,3579
2020-2021,14,JONES COUNTY,127905,LUEDERS-AVOCA ISD,TRADITIONAL ISD/CSD,Female,52
2020-2021,14,JONES COUNTY,127905,LUEDERS-AVOCA ISD,TRADITIONAL ISD/CSD,Male,55
2020-2021,07,ANGELINA COUNTY,003903,LUFKIN ISD,TRADITIONAL ISD/CSD,Female,3596
2020-2021,07,ANGELINA COUNTY,003903,LUFKIN ISD,TRADITIONAL ISD/CSD,Male,3836
2020-2021,13,CALDWELL COUNTY,028903,LULING ISD,TRADITIONAL ISD/CSD,Female,688
2020-2021,13,CALDWELL COUNTY,028903,LULING ISD,TRADITIONAL ISD/CSD,Male,730
2020-2021,05,HARDIN COUNTY,100907,LUMBERTON ISD,TRADITIONAL ISD/CSD,Female,2008
2020-2021,05,HARDIN COUNTY,100907,LUMBERTON ISD,TRADITIONAL ISD/CSD,Male,2136
2020-2021,10,DALLAS COUNTY,057805,LUMIN EDUCATION,OPEN ENROLLMENT CHARTER,Female,112
2020-2021,10,DALLAS COUNTY,057805,LUMIN EDUCATION,OPEN ENROLLMENT CHARTER,Male,144
2020-2021,01,WILLACY COUNTY,245902,LYFORD CISD,TRADITIONAL ISD/CSD,Female,735
2020-2021,01,WILLACY COUNTY,245902,LYFORD CISD,TRADITIONAL ISD/CSD,Male,714
2020-2021,20,ATASCOSA COUNTY,007904,LYTLE ISD,TRADITIONAL ISD/CSD,Female,865
2020-2021,20,ATASCOSA COUNTY,007904,LYTLE ISD,TRADITIONAL ISD/CSD,Male,895
2020-2021,10,KAUFMAN COUNTY,129905,MABANK ISD,TRADITIONAL ISD/CSD,Female,1711
2020-2021,10,KAUFMAN COUNTY,129905,MABANK ISD,TRADITIONAL ISD/CSD,Male,1833
2020-2021,06,MADISON COUNTY,154901,MADISONVILLE CISD,TRADITIONAL ISD/CSD,Female,1141
2020-2021,06,MADISON COUNTY,154901,MADISONVILLE CISD,TRADITIONAL ISD/CSD,Male,1153
2020-2021,06,MONTGOMERY COUNTY,170906,MAGNOLIA ISD,TRADITIONAL ISD/CSD,Female,6450
2020-2021,06,MONTGOMERY COUNTY,170906,MAGNOLIA ISD,TRADITIONAL ISD/CSD,Male,6672
2020-2021,07,HENDERSON COUNTY,107906,MALAKOFF ISD,TRADITIONAL ISD/CSD,Female,679
2020-2021,07,HENDERSON COUNTY,107906,MALAKOFF ISD,TRADITIONAL ISD/CSD,Male,682
2020-2021,12,HILL COUNTY,109908,MALONE ISD,TRADITIONAL ISD/CSD,Female,71
2020-2021,12,HILL COUNTY,109908,MALONE ISD,TRADITIONAL ISD/CSD,Male,94
2020-2021,08,BOWIE COUNTY,019910,MALTA ISD,TRADITIONAL ISD/CSD,Female,102
2020-2021,08,BOWIE COUNTY,019910,MALTA ISD,TRADITIONAL ISD/CSD,Male,117
2020-2021,10,DALLAS COUNTY,057844,MANARA ACADEMY,OPEN ENROLLMENT CHARTER,Female,334
2020-2021,10,DALLAS COUNTY,057844,MANARA ACADEMY,OPEN ENROLLMENT CHARTER,Male,325
2020-2021,13,TRAVIS COUNTY,227907,MANOR ISD,TRADITIONAL ISD/CSD,Female,4549
2020-2021,13,TRAVIS COUNTY,227907,MANOR ISD,TRADITIONAL ISD/CSD,Male,4689
2020-2021,11,TARRANT COUNTY,220908,MANSFIELD ISD,TRADITIONAL ISD/CSD,Female,17034
2020-2021,11,TARRANT COUNTY,220908,MANSFIELD ISD,TRADITIONAL ISD/CSD,Male,18093
2020-2021,18,BREWSTER COUNTY,022902,MARATHON ISD,TRADITIONAL ISD/CSD,Female,32
2020-2021,18,BREWSTER COUNTY,022902,MARATHON ISD,TRADITIONAL ISD/CSD,Male,28
2020-2021,13,BURNET COUNTY,027904,MARBLE FALLS ISD,TRADITIONAL ISD/CSD,Female,1909
2020-2021,13,BURNET COUNTY,027904,MARBLE FALLS ISD,TRADITIONAL ISD/CSD,Male,2190
2020-2021,18,PRESIDIO COUNTY,189901,MARFA ISD,TRADITIONAL ISD/CSD,Female,142
2020-2021,18,PRESIDIO COUNTY,189901,MARFA ISD,TRADITIONAL ISD/CSD,Male,152
2020-2021,20,GUADALUPE COUNTY,094904,MARION ISD,TRADITIONAL ISD/CSD,Female,707
2020-2021,20,GUADALUPE COUNTY,094904,MARION ISD,TRADITIONAL ISD/CSD,Male,776
2020-2021,12,FALLS COUNTY,073903,MARLIN ISD,TRADITIONAL ISD/CSD,Female,421
2020-2021,12,FALLS COUNTY,073903,MARLIN ISD,TRADITIONAL ISD/CSD,Male,460
2020-2021,07,HARRISON COUNTY,102902,MARSHALL ISD,TRADITIONAL ISD/CSD,Female,2471
2020-2021,07,HARRISON COUNTY,102902,MARSHALL ISD,TRADITIONAL ISD/CSD,Male,2593
2020-2021,12,MCLENNAN COUNTY,161908,MART ISD,TRADITIONAL ISD/CSD,Female,252
2020-2021,12,MCLENNAN COUNTY,161908,MART ISD,TRADITIONAL ISD/CSD,Male,289
2020-2021,07,VAN ZANDT COUNTY,234905,MARTINS MILL ISD,TRADITIONAL ISD/CSD,Female,226
2020-2021,07,VAN ZANDT COUNTY,234905,MARTINS MILL ISD,TRADITIONAL ISD/CSD,Male,231
2020-2021,07,NACOGDOCHES COUNTY,174909,MARTINSVILLE ISD,TRADITIONAL ISD/CSD,Female,155
2020-2021,07,NACOGDOCHES COUNTY,174909,MARTINSVILLE ISD,TRADITIONAL ISD/CSD,Male,186
2020-2021,15,MASON COUNTY,157901,MASON ISD,TRADITIONAL ISD/CSD,Female,326
2020-2021,15,MASON COUNTY,157901,MASON ISD,TRADITIONAL ISD/CSD,Male,390
2020-2021,03,MATAGORDA COUNTY,158904,MATAGORDA ISD,TRADITIONAL ISD/CSD,Female,59
2020-2021,03,MATAGORDA COUNTY,158904,MATAGORDA ISD,TRADITIONAL ISD/CSD,Male,47
2020-2021,02,SAN PATRICIO COUNTY,205904,MATHIS ISD,TRADITIONAL ISD/CSD,Female,687
2020-2021,02,SAN PATRICIO COUNTY,205904,MATHIS ISD,TRADITIONAL ISD/CSD,Male,817
2020-2021,08,BOWIE COUNTY,019903,MAUD ISD,TRADITIONAL ISD/CSD,Female,215
2020-2021,08,BOWIE COUNTY,019903,MAUD ISD,TRADITIONAL ISD/CSD,Male,263
2020-2021,15,BROWN COUNTY,025905,MAY ISD,TRADITIONAL ISD/CSD,Female,101
2020-2021,15,BROWN COUNTY,025905,MAY ISD,TRADITIONAL ISD/CSD,Male,152
2020-2021,10,ELLIS COUNTY,070915,MAYPEARL ISD,TRADITIONAL ISD/CSD,Female,521
2020-2021,10,ELLIS COUNTY,070915,MAYPEARL ISD,TRADITIONAL ISD/CSD,Male,640
2020-2021,01,HIDALGO COUNTY,108906,MCALLEN ISD,TRADITIONAL ISD/CSD,Female,10528
2020-2021,01,HIDALGO COUNTY,108906,MCALLEN ISD,TRADITIONAL ISD/CSD,Male,11074
2020-2021,18,UPTON COUNTY,231901,MCCAMEY ISD,TRADITIONAL ISD/CSD,Female,260
2020-2021,18,UPTON COUNTY,231901,MCCAMEY ISD,TRADITIONAL ISD/CSD,Male,234
2020-2021,13,BASTROP COUNTY,011905,MCDADE ISD,TRADITIONAL ISD/CSD,Female,169
2020-2021,13,BASTROP COUNTY,011905,MCDADE ISD,TRADITIONAL ISD/CSD,Male,165
2020-2021,12,MCLENNAN COUNTY,161909,MCGREGOR ISD,TRADITIONAL ISD/CSD,Female,702
2020-2021,12,MCLENNAN COUNTY,161909,MCGREGOR ISD,TRADITIONAL ISD/CSD,Male,776
2020-2021,10,COLLIN COUNTY,043907,MCKINNEY ISD,TRADITIONAL ISD/CSD,Female,11414
2020-2021,10,COLLIN COUNTY,043907,MCKINNEY ISD,TRADITIONAL ISD/CSD,Male,11984
2020-2021,16,GRAY COUNTY,090903,MCLEAN ISD,TRADITIONAL ISD/CSD,Female,98
2020-2021,16,GRAY COUNTY,090903,MCLEAN ISD,TRADITIONAL ISD/CSD,Male,103
2020-2021,08,CASS COUNTY,034906,MCLEOD ISD,TRADITIONAL ISD/CSD,Female,202
2020-2021,08,CASS COUNTY,034906,MCLEOD ISD,TRADITIONAL ISD/CSD,Male,194
2020-2021,02,MCMULLEN COUNTY,162904,MCMULLEN COUNTY ISD,TRADITIONAL ISD/CSD,Female,144
2020-2021,02,MCMULLEN COUNTY,162904,MCMULLEN COUNTY ISD,TRADITIONAL ISD/CSD,Male,123
2020-2021,17,TERRY COUNTY,223902,MEADOW ISD,TRADITIONAL ISD/CSD,Female,141
2020-2021,17,TERRY COUNTY,223902,MEADOW ISD,TRADITIONAL ISD/CSD,Male,124
2020-2021,20,KENDALL COUNTY,130801,MEADOWLAND CHARTER DISTRICT,OPEN ENROLLMENT CHARTER,Female,33
2020-2021,20,KENDALL COUNTY,130801,MEADOWLAND CHARTER DISTRICT,OPEN ENROLLMENT CHARTER,Male,49
2020-2021,20,BANDERA COUNTY,010901,MEDINA ISD,TRADITIONAL ISD/CSD,Female,136
2020-2021,20,BANDERA COUNTY,010901,MEDINA ISD,TRADITIONAL ISD/CSD,Male,138
2020-2021,20,MEDINA COUNTY,163908,MEDINA VALLEY ISD,TRADITIONAL ISD/CSD,Female,2931
2020-2021,20,MEDINA COUNTY,163908,MEDINA VALLEY ISD,TRADITIONAL ISD/CSD,Male,3203
2020-2021,10,COLLIN COUNTY,043908,MELISSA ISD,TRADITIONAL ISD/CSD,Female,1976
2020-2021,10,COLLIN COUNTY,043908,MELISSA ISD,TRADITIONAL ISD/CSD,Male,2128
2020-2021,16,HALL COUNTY,096904,MEMPHIS ISD,TRADITIONAL ISD/CSD,Female,216
2020-2021,16,HALL COUNTY,096904,MEMPHIS ISD,TRADITIONAL ISD/CSD,Male,227
2020-2021,15,MENARD COUNTY,164901,MENARD ISD,TRADITIONAL ISD/CSD,Female,129
2020-2021,15,MENARD COUNTY,164901,MENARD ISD,TRADITIONAL ISD/CSD,Male,150
2020-2021,01,HIDALGO COUNTY,108907,MERCEDES ISD,TRADITIONAL ISD/CSD,Female,2259
2020-2021,01,HIDALGO COUNTY,108907,MERCEDES ISD,TRADITIONAL ISD/CSD,Male,2422
2020-2021,12,BOSQUE COUNTY,018902,MERIDIAN ISD,TRADITIONAL ISD/CSD,Female,193
2020-2021,12,BOSQUE COUNTY,018902,MERIDIAN ISD,TRADITIONAL ISD/CSD,Male,225
2020-2021,13,WILLIAMSON COUNTY,246801,MERIDIAN WORLD SCHOOL LLC,OPEN ENROLLMENT CHARTER,Female,827
2020-2021,13,WILLIAMSON COUNTY,246801,MERIDIAN WORLD SCHOOL LLC,OPEN ENROLLMENT CHARTER,Male,855
2020-2021,14,TAYLOR COUNTY,221904,MERKEL ISD,TRADITIONAL ISD/CSD,Female,559
2020-2021,14,TAYLOR COUNTY,221904,MERKEL ISD,TRADITIONAL ISD/CSD,Male,538
2020-2021,10,DALLAS COUNTY,057914,MESQUITE ISD,TRADITIONAL ISD/CSD,Female,18756
2020-2021,10,DALLAS COUNTY,057914,MESQUITE ISD,TRADITIONAL ISD/CSD,Male,19771
2020-2021,12,LIMESTONE COUNTY,147903,MEXIA ISD,TRADITIONAL ISD/CSD,Female,844
2020-2021,12,LIMESTONE COUNTY,147903,MEXIA ISD,TRADITIONAL ISD/CSD,Male,1000
2020-2021,04,HARRIS COUNTY,101855,MEYERPARK ELEMENTARY,OPEN ENROLLMENT CHARTER,Female,132
2020-2021,04,HARRIS COUNTY,101855,MEYERPARK ELEMENTARY,OPEN ENROLLMENT CHARTER,Male,128
2020-2021,03,DEWITT COUNTY,062906,MEYERSVILLE ISD,TRADITIONAL ISD/CSD,Female,78
2020-2021,03,DEWITT COUNTY,062906,MEYERSVILLE ISD,TRADITIONAL ISD/CSD,Male,88
2020-2021,16,ROBERTS COUNTY,197902,MIAMI ISD,TRADITIONAL ISD/CSD,Female,102
2020-2021,16,ROBERTS COUNTY,197902,MIAMI ISD,TRADITIONAL ISD/CSD,Male,93
2020-2021,18,MIDLAND COUNTY,165802,MIDLAND ACADEMY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,217
2020-2021,18,MIDLAND COUNTY,165802,MIDLAND ACADEMY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,153
2020-2021,18,MIDLAND COUNTY,165901,MIDLAND ISD,TRADITIONAL ISD/CSD,Female,12348
2020-2021,18,MIDLAND COUNTY,165901,MIDLAND ISD,TRADITIONAL ISD/CSD,Male,13231
2020-2021,10,ELLIS COUNTY,070908,MIDLOTHIAN ISD,TRADITIONAL ISD/CSD,Female,4765
2020-2021,10,ELLIS COUNTY,070908,MIDLOTHIAN ISD,TRADITIONAL ISD/CSD,Male,5073
2020-2021,09,CLAY COUNTY,039905,MIDWAY ISD,TRADITIONAL ISD/CSD,Female,67
2020-2021,12,MCLENNAN COUNTY,161903,MIDWAY ISD,TRADITIONAL ISD/CSD,Female,4086
2020-2021,09,CLAY COUNTY,039905,MIDWAY ISD,TRADITIONAL ISD/CSD,Male,65
2020-2021,12,MCLENNAN COUNTY,161903,MIDWAY ISD,TRADITIONAL ISD/CSD,Male,4167
2020-2021,06,MILAM COUNTY,166903,MILANO ISD,TRADITIONAL ISD/CSD,Female,199
2020-2021,06,MILAM COUNTY,166903,MILANO ISD,TRADITIONAL ISD/CSD,Male,197
2020-2021,12,NAVARRO COUNTY,175910,MILDRED ISD,TRADITIONAL ISD/CSD,Female,359
2020-2021,12,NAVARRO COUNTY,175910,MILDRED ISD,TRADITIONAL ISD/CSD,Male,396
2020-2021,15,RUNNELS COUNTY,200902,MILES ISD,TRADITIONAL ISD/CSD,Female,229
2020-2021,15,RUNNELS COUNTY,200902,MILES ISD,TRADITIONAL ISD/CSD,Male,239
2020-2021,10,ELLIS COUNTY,070909,MILFORD ISD,TRADITIONAL ISD/CSD,Female,103
2020-2021,10,ELLIS COUNTY,070909,MILFORD ISD,TRADITIONAL ISD/CSD,Male,142
2020-2021,08,HOPKINS COUNTY,112907,MILLER GROVE ISD,TRADITIONAL ISD/CSD,Female,159
2020-2021,08,HOPKINS COUNTY,112907,MILLER GROVE ISD,TRADITIONAL ISD/CSD,Male,147
2020-2021,11,PARKER COUNTY,184904,MILLSAP ISD,TRADITIONAL ISD/CSD,Female,479
2020-2021,11,PARKER COUNTY,184904,MILLSAP ISD,TRADITIONAL ISD/CSD,Male,550
